i sys itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_qps target_qps time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
0 linux_tuned 400 0xf00 55 98.3 121.1 284.3 437.7 463.0 487.6 75220.2 75000 20.0 1027.9 2414503 326295548 4539252 364517110 40024395878.0 87758657370.0 178358027084.0 96342504.0 43464.0 657226.0 321175.0 0.0 573702.0 766484
0 linux_tuned 2 0x1100 135 49.8 50.4 55.5 71.0 76.7 86.7 40082.3 40000 20.0 1100.08 1582102 193030085 2426839 192770448 30224816309.0 67723754221.0 120769711983.0 74172868.0 366463.0 1158866.0 358947.0 0.0 348228.0 2987387
0 linux_tuned 2 0x1100 75 49.9 50.5 55.6 70.9 76.7 86.9 39988.5 40000 20.0 1100.61 1578454 192536901 2421086 190609901 30069909172.0 67238519187.0 119881036302.0 73047210.0 362249.0 1121894.0 355541.0 0.0 354150.0 2980774
0 linux_tuned 2 0x1100 55 50.0 50.6 56.2 71.4 77.0 87.0 40106.6 40000 20.0 1100.12 1582429 192895059 2428256 192529884 30237732511.0 67764206666.0 120903622325.0 74299944.0 368772.0 1164444.0 358394.0 0.0 348814.0 2989131
0 linux_tuned 2 0x1100 135 49.9 50.4 54.5 64.6 69.2 79.4 75015.6 75000 20.0 1163.96 2850034 354338239 4536825 361452167 52246742732.0 108261404498.0 185590049462.0 128551654.0 1223352.0 1693012.0 273743.0 0.0 281913.0 5438314
0 linux_tuned 2 0x1100 75 49.9 50.4 54.4 64.5 69.3 79.6 74988.2 75000 20.01 1164.55 2851359 354839358 4535055 362914727 52161898225.0 108154006168.0 185413832644.0 126626049.0 1192155.0 1682845.0 279303.0 0.0 286351.0 5439852
0 linux_tuned 2 0x1100 55 47.5 49.8 53.7 63.4 67.4 78.0 75026.9 75000 20.0 1164.31 2853686 354425138 4536612 361669938 52086755550.0 108005552658.0 185140994177.0 128212995.0 1239581.0 1687953.0 272727.0 0.0 276948.0 5438613
0 linux_tuned 4 0x1100 135 48.7 50.2 54.6 69.2 75.1 85.8 40046.8 40000 20.0 1193.85 1581952 193108519 2425010 193792294 30383786805.0 67525117148.0 119831660119.0 80420214.0 404757.0 1169566.0 360414.0 0.0 342718.0 2986176
0 linux_tuned 4 0x1100 75 49.9 50.5 55.5 70.3 76.2 86.5 40047.4 40000 20.01 1099.79 1581360 192713787 2424683 192552523 30321440024.0 67349529742.0 119549534924.0 74229395.0 407306.0 1173666.0 357027.0 0.0 342844.0 2984457
0 linux_tuned 4 0x1100 55 49.9 50.5 55.6 70.2 76.1 86.5 40028.7 40000 20.0 1099.5 1580541 193110866 2423796 192622655 30352439961.0 67339230821.0 119542704989.0 73435488.0 409933.0 1186232.0 358124.0 0.0 338488.0 2982875
0 linux_tuned 4 0x1100 135 49.7 50.3 54.3 64.2 68.7 79.0 75078.7 75000 20.0 1164.23 2853073 354349788 4539828 360612110 52396189496.0 108647032989.0 186095559337.0 127879469.0 1278073.0 1704954.0 276787.0 0.0 281593.0 5439197
0 linux_tuned 4 0x1100 75 47.8 49.9 53.9 63.9 68.3 78.7 74907.3 75000 20.01 1164.93 2847154 353759612 4529587 361397926 52387596013.0 108853129089.0 186477915202.0 130103944.0 1302366.0 1741032.0 270321.0 0.0 275156.0 5427403
0 linux_tuned 4 0x1100 55 50.1 50.6 55.3 65.1 70.2 79.7 75114.0 75000 20.0 1164.22 2852322 354618809 4541892 361921512 52243931066.0 108106665025.0 185160889018.0 128044843.0 1294588.0 1674810.0 269912.0 0.0 276847.0 5437968
0 linux_tuned 10 0x1100 135 51.2 52.6 57.8 65.3 69.5 78.5 39996.2 40000 20.0 1108.36 1579073 192822188 2421933 194095227 31472247837.0 65109337463.0 111729029640.0 78123367.0 1100619.0 1246524.0 321829.0 0.0 265077.0 2329834
0 linux_tuned 10 0x1100 75 50.9 52.0 57.4 64.8 68.5 77.8 39976.9 40000 20.0 1108.5 1578727 192910256 2420994 194398379 30934566123.0 63672732042.0 109178934795.0 63641875.0 1107318.0 1204467.0 316654.0 0.0 253897.0 2328928
0 linux_tuned 10 0x1100 55 50.9 52.1 57.5 64.9 68.8 78.0 40082.7 40000 20.0 1107.8 1582656 193046305 2426988 193364133 31074833142.0 64149051790.0 110052423408.0 64769184.0 1103274.0 1239721.0 315126.0 0.0 258818.0 2334722
0 linux_tuned 10 0x1100 135 50.9 52.0 57.6 65.3 69.3 77.7 75018.8 75000 20.0 1164.63 2842808 353651921 4535589 358222603 53341504875.0 108401960903.0 184952283927.0 113341598.0 2770359.0 1379247.0 218406.0 0.0 223871.0 4174807
0 linux_tuned 10 0x1100 75 50.9 52.0 57.6 65.5 69.6 77.8 75074.4 75000 20.01 1165.25 2844788 353883327 4539017 360126535 53187969315.0 108343474055.0 184851345309.0 113245601.0 2805284.0 1398468.0 217616.0 0.0 215378.0 4171740
0 linux_tuned 10 0x1100 55 50.8 51.9 57.5 65.5 69.7 78.0 75021.2 75000 20.01 1163.01 2844557 353959626 4536645 361344642 53378329707.0 108417173791.0 184973612064.0 113340477.0 2776277.0 1383730.0 218716.0 0.0 218781.0 4176625
0 linux_tuned 20 0x1100 135 51.1 52.5 57.9 66.0 70.6 78.7 40013.6 40000 20.0 1102.01 1579372 192778212 2422852 190445362 30761219038.0 63331926442.0 108591109261.0 62734406.0 1130873.0 1198797.0 293549.0 0.0 242770.0 2289874
0 linux_tuned 20 0x1100 75 50.9 52.0 57.6 65.8 70.4 78.8 40044.7 40000 20.0 1107.71 1579367 192836160 2424711 191847143 30919186086.0 63889192001.0 109613027675.0 64736313.0 1089522.0 1230774.0 310844.0 0.0 259645.0 2295476
0 linux_tuned 20 0x1100 55 52.4 54.8 58.5 67.5 71.7 79.6 39980.5 40000 20.01 1106.65 1578185 192698030 2421129 192152136 30847949941.0 63697308853.0 109286235433.0 64554612.0 1081534.0 1210851.0 312398.0 0.0 260897.0 2293369
0 linux_tuned 20 0x1100 135 51.0 52.3 58.1 67.6 71.6 79.1 75052.2 75000 20.0 1164.09 2842904 353842185 4539011 360267266 53173954252.0 108136294317.0 184496529265.0 112834676.0 2752509.0 1421332.0 208813.0 0.0 203350.0 4041313
0 linux_tuned 20 0x1100 75 51.5 53.3 58.6 68.8 72.4 79.9 75078.8 75000 20.0 1165.12 2841901 353935930 4540447 362905358 53034473927.0 108160495330.0 184541161454.0 114559348.0 2764128.0 1428974.0 206391.0 0.0 200706.0 4043184
0 linux_tuned 20 0x1100 55 51.0 52.3 58.1 67.9 71.9 79.7 75034.4 75000 20.01 1163.22 2842572 354312533 4538589 363801084 52969052441.0 107210338727.0 182910202788.0 111367161.0 2770001.0 1340264.0 206181.0 0.0 196961.0 4023820
0 linux_tuned 30 0x1100 135 51.2 52.8 58.3 71.9 77.1 85.4 40032.8 40000 20.0 1106.57 1579099 193058114 2424266 193786323 30814157701.0 63944080589.0 109960300210.0 63931340.0 1011032.0 1299266.0 308994.0 0.0 252169.0 2220372
0 linux_tuned 30 0x1100 75 51.1 52.4 58.2 71.4 76.7 85.2 39966.5 40000 20.0 1105.88 1576246 192437392 2420061 192005253 30750065359.0 63802634390.0 109700575775.0 63938746.0 1013477.0 1288572.0 303200.0 0.0 259684.0 2216749
0 linux_tuned 30 0x1100 55 51.2 52.7 58.3 72.0 77.1 85.6 40081.0 40000 20.0 1107.01 1580721 192997167 2426989 193302052 30904590274.0 64210550635.0 110424325904.0 64731073.0 1004887.0 1316802.0 310318.0 0.0 254839.0 2224331
0 linux_tuned 30 0x1100 135 51.2 52.7 58.8 75.2 79.0 87.2 75004.8 75000 20.0 1164.15 2832415 353023862 4535904 362105142 52547048407.0 106852947383.0 182323170404.0 111263467.0 2526068.0 1521777.0 198454.0 0.0 193445.0 3773227
0 linux_tuned 30 0x1100 75 52.0 54.4 59.2 75.5 79.3 87.5 75070.9 75000 20.0 1163.89 2835849 353515592 4539406 360607275 52556510672.0 107091274802.0 182733929565.0 116828833.0 2520882.0 1529368.0 199309.0 0.0 192220.0 3778004
0 linux_tuned 30 0x1100 55 51.3 52.9 59.0 75.2 79.0 87.2 74972.7 75000 20.01 1161.89 2832486 353271939 4534453 363414030 52430820753.0 106801472182.0 182235263400.0 112044111.0 2528786.0 1529682.0 196521.0 0.0 190976.0 3766201
0 linux_tuned 40 0x1100 135 51.6 53.5 59.2 79.6 85.9 96.2 39970.3 40000 20.0 1104.61 1575794 192823465 2420394 192011594 30482012733.0 64330672774.0 111685673161.0 64786779.0 760906.0 1507692.0 294805.0 0.0 246248.0 2156570
0 linux_tuned 40 0x1100 75 51.9 54.0 59.2 79.8 86.2 96.4 40101.2 40000 20.0 1104.54 1579564 192761435 2428218 192792270 30555246148.0 64278349994.0 111545993907.0 63881567.0 765311.0 1487341.0 292923.0 0.0 248838.0 2158170
0 linux_tuned 40 0x1100 55 51.7 53.6 59.3 80.2 86.4 96.4 39987.6 40000 20.0 1104.85 1575583 192517698 2421219 192218572 30449782682.0 64063615702.0 111214155694.0 64359851.0 778152.0 1487615.0 282156.0 0.0 250877.0 2148219
0 linux_tuned 40 0x1100 135 52.8 55.0 60.8 84.9 90.2 98.0 75003.8 75000 20.0 1161.98 2823405 352083495 4535075 358497038 51665468438.0 105350867416.0 179962312594.0 111447583.0 1851794.0 2088902.0 176102.0 0.0 173696.0 3570754
0 linux_tuned 40 0x1100 75 52.7 55.0 60.7 84.9 90.1 97.9 74980.2 75000 20.0 1161.05 2819604 352528988 4533858 360971404 51568414754.0 105081303178.0 179515291166.0 111413809.0 1839269.0 2083597.0 175820.0 0.0 174706.0 3556526
0 linux_tuned 40 0x1100 55 52.2 54.7 60.0 84.4 89.3 97.0 75056.0 75000 20.0 1161.49 2825767 352170401 4537581 359197832 51550599994.0 105052485104.0 179455991009.0 110848904.0 1834112.0 2068081.0 175433.0 0.0 173867.0 3564783
0 linux_tuned 50 0x1100 135 53.3 55.2 62.6 90.5 98.8 110.9 39960.2 40000 20.0 1098.09 1571727 192149068 2419673 192407420 29735758651.0 65353259715.0 116631379880.0 64780163.0 460786.0 1554159.0 313356.0 0.0 271293.0 1960322
0 linux_tuned 50 0x1100 75 52.2 54.6 61.9 90.3 98.5 110.9 39998.6 40000 20.0 1097.34 1574223 192656070 2422448 193091456 29801969284.0 65426478274.0 116732454450.0 64742868.0 466094.0 1557952.0 308927.0 0.0 274516.0 1963618
0 linux_tuned 50 0x1100 55 52.9 55.1 62.2 90.0 98.3 110.5 39996.9 40000 20.0 1097.77 1573514 192665551 2422376 193325507 29752951780.0 65332167604.0 116475945854.0 64805406.0 466620.0 1542417.0 310946.0 0.0 272568.0 1959741
0 linux_tuned 50 0x1100 135 52.8 55.1 63.6 94.9 101.4 110.8 75153.0 75000 20.0 1250.88 2814449 351907854 4544163 361401581 50281244385.0 103946518483.0 179353885344.0 117581161.0 1110659.0 2360960.0 200549.0 0.0 205705.0 3143485
0 linux_tuned 50 0x1100 75 53.6 55.3 63.6 95.2 101.7 111.2 74978.1 75000 20.0 1156.8 2811076 351233315 4533399 360559174 50199571046.0 103649625859.0 178752854051.0 110822069.0 1117243.0 2356420.0 199076.0 0.0 205542.0 3142428
0 linux_tuned 50 0x1100 55 52.0 54.4 63.8 95.0 101.4 110.6 74939.9 75000 20.0 1244.52 2806894 351296596 4531405 359646729 50190369494.0 103711852969.0 179088747914.0 117402852.0 1122584.0 2359622.0 198584.0 0.0 203769.0 3114220
0 linux_tuned 100 0x1100 135 56.2 58.7 82.0 145.1 155.1 172.7 39924.1 40000 20.0 1075.78 1556399 190989563 2417738 191599273 28301531277.0 71005280264.0 137969142009.0 64243250.0 104805.0 1392844.0 377521.0 0.0 352628.0 1610393
0 linux_tuned 100 0x1100 75 56.3 58.7 82.1 144.9 155.4 174.6 39926.4 40000 20.0 1075.9 1557372 191264465 2418074 192043384 28307356500.0 71148157576.0 138165369320.0 65031520.0 107844.0 1397896.0 376167.0 0.0 353904.0 1621118
0 linux_tuned 100 0x1100 55 55.9 58.3 81.0 144.1 154.7 171.6 40066.9 40000 20.0 1076.08 1562755 191843779 2426612 193556331 28406972208.0 71353690347.0 138570255024.0 65202145.0 106696.0 1397847.0 376604.0 0.0 353199.0 1622542
0 linux_tuned 100 0x1100 135 55.9 58.7 95.7 148.1 156.0 174.2 74978.6 75000 20.0 1136.81 2726069 346033339 4533288 360535365 46953878828.0 105572129991.0 195112942848.0 109621534.0 259385.0 2220575.0 301173.0 0.0 330262.0 2338769
0 linux_tuned 100 0x1100 75 56.5 59.2 95.6 148.8 156.6 174.8 74957.9 75000 20.0 1136.22 2723861 345525660 4530956 359481386 46869628790.0 105457204902.0 195247452678.0 110864669.0 249117.0 2184472.0 297850.0 0.0 324988.0 2315587
0 linux_tuned 100 0x1100 55 55.7 58.5 94.9 148.0 156.0 173.2 75080.8 75000 20.0 1137.01 2727446 345909786 4538656 360482966 47046674154.0 105609489806.0 195102231756.0 108129733.0 259391.0 2224026.0 302495.0 0.0 328611.0 2337188
0 linux_tuned 200 0x1100 135 60.2 66.7 143.5 242.2 257.6 276.2 39991.3 40000 20.0 1063.86 1532166 189812749 2421880 193069831 26786545424.0 69266701171.0 134825764845.0 65296291.0 46113.0 935454.0 419666.0 0.0 476244.0 1225637
0 linux_tuned 200 0x1100 75 60.8 67.4 143.7 242.9 258.6 276.1 39994.2 40000 20.0 1063.69 1532060 190030981 2422066 194634411 26708387256.0 68977263909.0 134337026511.0 63573952.0 45368.0 917661.0 412528.0 0.0 479821.0 1219070
0 linux_tuned 200 0x1100 55 60.5 67.1 142.5 241.9 257.4 275.9 40025.8 40000 20.0 1064.09 1532701 189636431 2423691 191766945 26810554236.0 69253533182.0 134813214718.0 64245655.0 46944.0 935732.0 419984.0 0.0 476855.0 1230698
0 linux_tuned 200 0x1100 135 66.8 77.8 162.9 246.0 261.2 278.5 75000.0 75000 20.0 1114.11 2587848 336660846 4530921 358199180 42707863258.0 97839485356.0 182746976897.0 101265211.0 72899.0 1213169.0 415298.0 0.0 498530.0 1403593
0 linux_tuned 200 0x1100 75 65.9 76.8 162.7 245.3 260.4 277.9 74997.2 75000 20.0 1115.1 2590717 337380153 4531610 361404979 42722062800.0 97940230537.0 182877685436.0 101901095.0 77351.0 1215754.0 413135.0 0.0 500706.0 1436122
0 linux_tuned 200 0x1100 55 65.7 77.1 162.3 245.4 260.3 276.8 75091.3 75000 20.0 1116.17 2593304 337563440 4535963 359544655 42971067884.0 98786473761.0 184464734651.0 101763402.0 81264.0 1264528.0 424155.0 0.0 498652.0 1457151
0 linux_tuned 300 0x1100 135 68.7 79.6 207.8 338.5 357.4 388.6 40011.2 40000 20.0 1056.96 1505851 187933649 2422083 192098086 25964195974.0 67009401981.0 130607844881.0 62887315.0 34941.0 700506.0 362583.0 0.0 540864.0 935946
0 linux_tuned 300 0x1100 75 68.5 79.8 209.3 339.2 357.9 389.7 40043.0 40000 20.0 1057.47 1507620 188109542 2424447 192106745 25971053546.0 67052324183.0 130671498025.0 64156436.0 34783.0 698022.0 362895.0 0.0 540611.0 931365
0 linux_tuned 300 0x1100 55 69.4 80.4 209.9 339.4 357.8 389.3 40013.6 40000 20.0 1057.44 1506910 187865461 2422309 192298276 26185663173.0 67193373691.0 130905824811.0 64511138.0 34984.0 697421.0 360369.0 0.0 542452.0 931489
0 linux_tuned 300 0x1100 135 80.5 98.8 222.6 342.1 359.5 391.6 75081.3 75000 20.0 1105.02 2492488 331009893 4533432 362912252 41581142799.0 95018832469.0 177992682271.0 101084844.0 54027.0 887181.0 389845.0 0.0 561399.0 1009643
0 linux_tuned 300 0x1100 75 80.3 98.7 223.7 341.5 359.0 390.9 74973.7 75000 20.0 1103.74 2487203 329764545 4525659 359047421 41464999229.0 94650539968.0 177268347212.0 100230753.0 52568.0 880430.0 386257.0 0.0 557330.0 996024
0 linux_tuned 300 0x1100 55 81.2 100.0 223.6 340.5 358.5 390.4 74991.7 75000 20.0 1104.84 2490954 329997365 4528002 361098672 41629558152.0 95216593963.0 178263288434.0 101042213.0 54676.0 892890.0 391826.0 0.0 562079.0 1013350
0 linux_tuned 400 0x1100 135 78.5 99.2 270.9 432.9 457.6 486.0 40021.2 40000 20.0 1052.95 1483662 187028914 2423134 193547650 25210229700.0 64468288259.0 125337306088.0 63097276.0 30264.0 566226.0 304196.0 0.0 564030.0 742504
0 linux_tuned 400 0x1100 75 78.8 100.5 272.3 434.1 458.7 486.1 40015.2 40000 20.0 1052.47 1481801 186343539 2422323 192906275 25134939024.0 64215331493.0 124788695427.0 63547496.0 29869.0 556030.0 300416.0 0.0 562974.0 736999
0 linux_tuned 400 0x1100 55 78.9 99.0 271.6 434.1 459.0 486.3 40032.7 40000 20.0 1052.0 1484379 186725188 2424012 195173457 25168088715.0 64193959962.0 124855657268.0 62276308.0 29995.0 556324.0 296022.0 0.0 561919.0 738969
0 linux_tuned 400 0x1100 135 94.6 116.7 281.0 434.6 459.2 486.4 75146.4 75000 20.0 1096.48 2416162 326103253 4534819 361331935 40254207897.0 90456612332.0 168438119870.0 97678078.0 46888.0 686747.0 333786.0 0.0 584746.0 773846
0 linux_tuned 400 0x1100 75 94.6 118.0 282.3 434.8 459.8 486.9 74925.7 75000 20.0 1094.91 2413785 325341411 4522020 360948258 39982504774.0 89566451547.0 167029804035.0 96324349.0 43088.0 658583.0 327670.0 0.0 585372.0 767212
0 linux_tuned 400 0x1100 55 92.9 116.2 281.3 435.3 460.2 487.1 74980.4 75000 20.0 1095.69 2415771 325259110 4523820 359906723 40016592651.0 89536591785.0 166854995283.0 96408239.0 43601.0 662731.0 324181.0 0.0 583844.0 770464
0 linux_tuned 2 0x1300 135 46.5 47.9 53.6 68.0 74.6 85.4 40041.5 40000 20.0 1184.46 1582047 193172182 2425753 193340303 30514715737.0 68076399447.0 109773203433.0 72781859.0 459407.0 1185036.0 358715.0 0.0 332735.0 2988760
0 linux_tuned 2 0x1300 75 46.2 47.4 53.3 67.0 74.0 84.9 40035.2 40000 20.01 1184.15 1581819 192754258 2424081 191659297 30650479847.0 68229587314.0 110099404539.0 71600720.0 453946.0 1189166.0 359470.0 0.0 341430.0 2987625
0 linux_tuned 2 0x1300 55 46.3 47.4 53.3 67.4 74.0 84.7 39978.5 40000 20.0 1184.59 1578961 192626732 2420658 191204734 30407708230.0 67774021382.0 109304193248.0 71291765.0 439421.0 1183478.0 357795.0 0.0 336416.0 2982185
0 linux_tuned 2 0x1300 135 46.0 46.8 52.2 59.8 64.1 73.5 75048.9 75000 20.0 1259.03 2861779 355149601 4538323 360079028 52653131564.0 109029781865.0 167134858594.0 122675529.0 1471424.0 1640050.0 269608.0 0.0 270431.0 5455364
0 linux_tuned 2 0x1300 75 46.8 48.4 53.1 61.3 65.3 75.5 75102.6 75000 20.01 1207.68 2861692 354956934 4540908 360765396 52676181444.0 109670082226.0 168304583541.0 123636797.0 1503766.0 1670505.0 268638.0 0.0 271451.0 5456402
0 linux_tuned 2 0x1300 55 46.0 46.9 52.3 60.0 64.5 73.7 74936.5 75000 20.01 1258.7 2854326 354590269 4531465 360217578 52950003404.0 109798258388.0 168516205357.0 123650094.0 1521048.0 1653918.0 271325.0 0.0 270872.0 5442758
0 linux_tuned 4 0x1300 135 46.3 47.4 53.3 66.5 73.5 84.7 39972.0 40000 20.0 1187.16 1580269 192900674 2420539 194437296 30516351835.0 67733348371.0 108798355122.0 72214464.0 468412.0 1179798.0 359848.0 0.0 334637.0 2983552
0 linux_tuned 4 0x1300 75 46.3 47.5 53.2 65.9 72.5 82.7 39962.2 40000 20.0 1186.32 1579892 192932361 2420152 194068804 30454995679.0 67431026365.0 108248445348.0 70841391.0 476039.0 1171517.0 355221.0 0.0 334722.0 2981544
0 linux_tuned 4 0x1300 55 46.3 47.4 53.2 66.6 73.5 84.0 39984.0 40000 20.01 1186.58 1579565 192581541 2420687 191548126 30437111903.0 67380546278.0 108204252538.0 70905098.0 459498.0 1169121.0 359290.0 0.0 337221.0 2982242
0 linux_tuned 4 0x1300 135 45.9 46.7 52.1 59.9 64.2 73.6 75092.2 75000 20.0 1259.59 2862525 355786668 4540812 363411890 53072051052.0 110072125362.0 168789116614.0 123704731.0 1516256.0 1671658.0 270191.0 0.0 271906.0 5455107
0 linux_tuned 4 0x1300 75 46.0 46.9 52.2 59.8 64.2 74.1 75036.2 75000 20.0 1247.7 2860395 354761042 4537274 360996839 52938227090.0 109920694050.0 168559551338.0 122693306.0 1529290.0 1678138.0 270056.0 0.0 270227.0 5449602
0 linux_tuned 4 0x1300 55 46.6 48.0 53.0 60.8 65.1 74.9 74969.9 75000 20.0 1260.39 2859831 355045315 4533862 360407781 53017521765.0 110242337760.0 169103587742.0 124860996.0 1547024.0 1689197.0 268757.0 0.0 268129.0 5444991
0 linux_tuned 10 0x1300 135 50.1 50.6 54.4 61.6 65.2 75.1 39948.6 40000 20.0 1198.15 1578794 192728197 2418733 190234488 31157355746.0 64558653288.0 99315128429.0 63765056.0 1125952.0 1235784.0 320313.0 0.0 258379.0 2328637
0 linux_tuned 10 0x1300 75 50.1 50.6 54.4 61.6 65.2 75.1 39930.8 40000 20.0 1288.64 1577542 192615241 2417661 193402132 31350707011.0 64667126895.0 99477476055.0 66306084.0 1124392.0 1226800.0 320409.0 0.0 259047.0 2327764
0 linux_tuned 10 0x1300 55 50.1 50.6 54.4 61.6 65.2 75.4 40034.3 40000 20.0 1197.95 1581843 193123818 2423926 191765641 31171447123.0 64660971148.0 99422868504.0 64908574.0 1132578.0 1215015.0 318215.0 0.0 262440.0 2333802
0 linux_tuned 10 0x1300 135 50.2 50.8 55.4 62.9 65.6 72.8 74870.8 75000 20.01 1260.18 2848055 354185645 4528119 361968909 53787564705.0 109652464611.0 167393192218.0 112281306.0 2845526.0 1386572.0 219634.0 0.0 215829.0 4181537
0 linux_tuned 10 0x1300 75 50.3 50.9 55.8 63.1 65.7 72.8 75092.1 75000 20.0 1259.85 2854300 354830243 4540767 361530944 53714471407.0 109630603879.0 167359371693.0 112672624.0 2848835.0 1347811.0 219015.0 0.0 217452.0 4192156
0 linux_tuned 10 0x1300 55 50.1 50.6 54.5 62.1 65.1 72.6 75010.9 75000 20.0 1260.44 2852192 354061750 4535911 361974340 53827793832.0 109875619516.0 167729556229.0 113067672.0 2859275.0 1381596.0 218342.0 0.0 217505.0 4187610
0 linux_tuned 20 0x1300 135 50.3 50.9 55.8 64.2 68.1 78.1 39999.2 40000 20.0 1197.63 1579604 192822783 2421716 192258950 31090225967.0 64763405078.0 99771700311.0 64127051.0 1088401.0 1252026.0 321670.0 0.0 260114.0 2294008
0 linux_tuned 20 0x1300 75 50.2 50.7 55.3 63.9 67.4 77.7 40116.6 40000 20.0 1195.72 1584960 193414694 2428896 192475270 31166874535.0 64538844186.0 99303759124.0 64251426.0 1130813.0 1230615.0 307652.0 0.0 246879.0 2296709
0 linux_tuned 20 0x1300 55 50.2 50.7 54.9 63.6 66.5 76.7 39998.2 40000 20.0 1196.55 1580071 192891190 2421666 193369871 31016579658.0 64325673417.0 99001774642.0 63855598.0 1107217.0 1213170.0 313766.0 0.0 256333.0 2290187
0 linux_tuned 20 0x1300 135 50.1 50.7 55.2 64.6 68.1 76.1 74973.7 75000 20.0 1258.91 2848305 354061635 4533418 361194942 53442501472.0 108895451720.0 166236683905.0 111901312.0 2839050.0 1412571.0 209100.0 0.0 194526.0 4024668
0 linux_tuned 20 0x1300 75 50.2 50.7 55.4 64.7 68.2 76.1 74993.9 75000 20.0 1258.04 2845379 353567988 4534064 359153461 53271898119.0 108687508535.0 165920545654.0 112392566.0 2783649.0 1385632.0 211594.0 0.0 203668.0 4027956
0 linux_tuned 20 0x1300 55 50.1 50.6 55.0 64.6 68.0 76.1 74892.5 75000 20.0 1258.4 2844579 353816037 4529051 360991957 53336070326.0 108795200614.0 166085911658.0 112392095.0 2819187.0 1399580.0 210673.0 0.0 196738.0 4022877
0 linux_tuned 30 0x1300 135 50.3 50.9 56.0 69.7 75.5 82.5 39959.0 40000 20.0 1195.68 1578090 192559383 2419598 191898513 30841477568.0 64318184745.0 99350020214.0 64092198.0 1011148.0 1297862.0 308260.0 0.0 253061.0 2213436
0 linux_tuned 30 0x1300 75 50.2 50.8 56.0 69.6 75.3 82.7 40024.3 40000 20.0 1195.29 1579668 192584477 2423237 191998450 30930051022.0 64296819126.0 99228624358.0 63408889.0 1024041.0 1307655.0 304855.0 0.0 246381.0 2213287
0 linux_tuned 30 0x1300 55 50.2 50.8 55.8 69.3 75.3 83.1 39999.1 40000 20.0 1193.97 1579721 192620725 2421648 192219993 30814745121.0 64294348021.0 99269668087.0 63815963.0 1019537.0 1269638.0 302158.0 0.0 259684.0 2215589
0 linux_tuned 30 0x1300 135 50.4 51.1 57.3 73.3 77.6 84.9 74972.8 75000 20.0 1255.86 2841180 352940018 4533010 358610757 52736717866.0 107532120140.0 164184200872.0 110995550.0 2538019.0 1572923.0 195596.0 0.0 185869.0 3759046
